"movie"	"profane"	"word"	"minutes_in"	"year"
"Kill Bill: Vol. 1"	TRUE	"shit"	31.32	2003
"Kill Bill: Vol. 1"	TRUE	"fuck"	31.42	2003
"Kill Bill: Vol. 1"	TRUE	"fuck"	31.6	2003
"Kill Bill: Vol. 1"	FALSE	NA	31.68	2003
"Kill Bill: Vol. 1"	TRUE	"pussy"	32.12	2003
"Kill Bill: Vol. 1"	TRUE	"fucker"	32.15	2003
"Kill Bill: Vol. 1"	TRUE	"cunts"	35.15	2003
"Kill Bill: Vol. 1"	TRUE	"dicks"	35.22	2003
"Kill Bill: Vol. 1"	FALSE	NA	37.65	2003
"Kill Bill: Vol. 1"	FALSE	NA	39.57	2003
"Kill Bill: Vol. 1"	FALSE	NA	41.03	2003
"Kill Bill: Vol. 1"	FALSE	NA	42.57	2003
"Kill Bill: Vol. 1"	FALSE	NA	42.77	2003
"Kill Bill: Vol. 1"	FALSE	NA	43.48	2003
"Kill Bill: Vol. 1"	TRUE	"shit"	46.45	2003
"Kill Bill: Vol. 1"	TRUE	"bastard"	46.47	2003
"Kill Bill: Vol. 1"	TRUE	"ass"	46.63	2003
"Kill Bill: Vol. 1"	TRUE	"goddamn"	47.97	2003
"Kill Bill: Vol. 1"	TRUE	"hell"	48.03	2003
"Kill Bill: Vol. 1"	TRUE	"damn"	48.6	2003
"Kill Bill: Vol. 1"	FALSE	NA	60.57	2003
"Kill Bill: Vol. 1"	TRUE	"bastard"	62.33	2003
"Kill Bill: Vol. 1"	TRUE	"fuckface"	62.35	2003
"Kill Bill: Vol. 1"	TRUE	"bitch"	62.87	2003
"Kill Bill: Vol. 1"	FALSE	NA	62.97	2003
"Kill Bill: Vol. 1"	TRUE	"fucking"	64.2	2003
"Kill Bill: Vol. 1"	TRUE	"fucker"	64.23	2003
"Kill Bill: Vol. 1"	TRUE	"bitches"	64.32	2003
"Kill Bill: Vol. 1"	TRUE	"fucking"	64.38	2003
"Kill Bill: Vol. 1"	TRUE	"goddamn"	73.48	2003
"Kill Bill: Vol. 1"	FALSE	NA	75.77	2003
"Kill Bill: Vol. 1"	FALSE	NA	76.02	2003
"Kill Bill: Vol. 1"	FALSE	NA	76.02	2003
"Kill Bill: Vol. 1"	FALSE	NA	76.02	2003
"Kill Bill: Vol. 1"	FALSE	NA	76.48	2003
"Kill Bill: Vol. 1"	FALSE	NA	77.02	2003
"Kill Bill: Vol. 1"	FALSE	NA	80.32	2003
"Kill Bill: Vol. 1"	FALSE	NA	82.95	2003
"Kill Bill: Vol. 1"	FALSE	NA	82.98	2003
"Kill Bill: Vol. 1"	FALSE	NA	83	2003
"Kill Bill: Vol. 1"	FALSE	NA	83.03	2003
"Kill Bill: Vol. 1"	FALSE	NA	83.05	2003
"Kill Bill: Vol. 1"	FALSE	NA	83.05	2003
"Kill Bill: Vol. 1"	FALSE	NA	83.05	2003
"Kill Bill: Vol. 1"	FALSE	NA	83.08	2003
"Kill Bill: Vol. 1"	FALSE	NA	83.12	2003
"Kill Bill: Vol. 1"	FALSE	NA	83.18	2003
"Kill Bill: Vol. 1"	FALSE	NA	83.38	2003
"Kill Bill: Vol. 1"	FALSE	NA	83.42	2003
"Kill Bill: Vol. 1"	FALSE	NA	83.48	2003
"Kill Bill: Vol. 1"	FALSE	NA	83.65	2003
"Kill Bill: Vol. 1"	FALSE	NA	83.72	2003
"Kill Bill: Vol. 1"	FALSE	NA	83.83	2003
"Kill Bill: Vol. 1"	FALSE	NA	83.88	2003
"Kill Bill: Vol. 1"	FALSE	NA	83.93	2003
"Kill Bill: Vol. 1"	FALSE	NA	84.05	2003
"Kill Bill: Vol. 1"	FALSE	NA	84.18	2003
"Kill Bill: Vol. 1"	FALSE	NA	84.23	2003
"Kill Bill: Vol. 1"	FALSE	NA	84.27	2003
"Kill Bill: Vol. 1"	FALSE	NA	84.58	2003
"Kill Bill: Vol. 1"	FALSE	NA	84.92	2003
"Kill Bill: Vol. 1"	FALSE	NA	84.92	2003
"Kill Bill: Vol. 1"	FALSE	NA	85	2003
"Kill Bill: Vol. 1"	FALSE	NA	85.08	2003
"Kill Bill: Vol. 1"	FALSE	NA	85.1	2003
"Kill Bill: Vol. 1"	FALSE	NA	85.2	2003
"Kill Bill: Vol. 1"	FALSE	NA	85.25	2003
"Kill Bill: Vol. 1"	FALSE	NA	85.25	2003
"Kill Bill: Vol. 1"	FALSE	NA	85.28	2003
"Kill Bill: Vol. 1"	FALSE	NA	85.38	2003
"Kill Bill: Vol. 1"	FALSE	NA	85.47	2003
"Kill Bill: Vol. 1"	FALSE	NA	85.98	2003
"Kill Bill: Vol. 1"	FALSE	NA	86.05	2003
"Kill Bill: Vol. 1"	FALSE	NA	86.15	2003
"Kill Bill: Vol. 1"	FALSE	NA	86.2	2003
"Kill Bill: Vol. 1"	FALSE	NA	86.27	2003
"Kill Bill: Vol. 1"	FALSE	NA	86.35	2003
"Kill Bill: Vol. 1"	FALSE	NA	86.4	2003
"Kill Bill: Vol. 1"	FALSE	NA	87.52	2003
"Kill Bill: Vol. 1"	FALSE	NA	87.63	2003
"Kill Bill: Vol. 1"	TRUE	"fucking"	88.18	2003
"Kill Bill: Vol. 1"	FALSE	NA	88.95	2003
"Kill Bill: Vol. 1"	FALSE	NA	97.6	2003
"Kill Bill: Vol. 1"	TRUE	"hell"	100.1	2003
"Kill Bill: Vol. 2"	TRUE	"hell"	1.18	2004
"Kill Bill: Vol. 2"	TRUE	"bitch"	4.83	2004
"Kill Bill: Vol. 2"	TRUE	"ass"	9.02	2004
"Kill Bill: Vol. 2"	TRUE	"cockblockery"	9.62	2004
"Kill Bill: Vol. 2"	TRUE	"goddamn"	11.38	2004
"Kill Bill: Vol. 2"	TRUE	"damn"	12.82	2004
"Kill Bill: Vol. 2"	FALSE	NA	14.38	2004
"Kill Bill: Vol. 2"	FALSE	NA	14.38	2004
"Kill Bill: Vol. 2"	FALSE	NA	14.38	2004
"Kill Bill: Vol. 2"	FALSE	NA	14.38	2004
"Kill Bill: Vol. 2"	FALSE	NA	14.38	2004
"Kill Bill: Vol. 2"	FALSE	NA	14.38	2004
"Kill Bill: Vol. 2"	FALSE	NA	14.38	2004
"Kill Bill: Vol. 2"	FALSE	NA	14.38	2004
"Kill Bill: Vol. 2"	FALSE	NA	14.38	2004
"Kill Bill: Vol. 2"	TRUE	"japs"	15.53	2004
"Kill Bill: Vol. 2"	TRUE	"jew (verb)"	17.33	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	18.7	2004
"Kill Bill: Vol. 2"	TRUE	"ass"	18.72	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	19.37	2004
"Kill Bill: Vol. 2"	TRUE	"asshole"	20.17	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	20.3	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	20.57	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	20.98	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	21.37	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	21.42	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	21.52	2004
"Kill Bill: Vol. 2"	TRUE	"shit"	21.8	2004
"Kill Bill: Vol. 2"	TRUE	"shitty"	22.5	2004
"Kill Bill: Vol. 2"	TRUE	"ass"	26.62	2004
"Kill Bill: Vol. 2"	TRUE	"shit"	27.03	2004
"Kill Bill: Vol. 2"	TRUE	"bitch"	28.93	2004
"Kill Bill: Vol. 2"	TRUE	"ass"	29.92	2004
"Kill Bill: Vol. 2"	TRUE	"damn"	30.47	2004
"Kill Bill: Vol. 2"	TRUE	"bitch"	33.02	2004
"Kill Bill: Vol. 2"	TRUE	"pussy"	33.15	2004
"Kill Bill: Vol. 2"	TRUE	"pussy"	33.23	2004
"Kill Bill: Vol. 2"	TRUE	"ass"	34.6	2004
"Kill Bill: Vol. 2"	TRUE	"goddamn"	34.7	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	34.77	2004
"Kill Bill: Vol. 2"	TRUE	"bastards"	44.12	2004
"Kill Bill: Vol. 2"	TRUE	"fucker"	44.65	2004
"Kill Bill: Vol. 2"	TRUE	"ass"	47.13	2004
"Kill Bill: Vol. 2"	TRUE	"goddamn"	49.2	2004
"Kill Bill: Vol. 2"	TRUE	"japs"	49.2	2004
"Kill Bill: Vol. 2"	TRUE	"goddamn"	50.93	2004
"Kill Bill: Vol. 2"	TRUE	"fucked"	65.67	2004
"Kill Bill: Vol. 2"	TRUE	"horeshit"	68.4	2004
"Kill Bill: Vol. 2"	TRUE	"shit"	72.45	2004
"Kill Bill: Vol. 2"	FALSE	NA	72.67	2004
"Kill Bill: Vol. 2"	TRUE	"bitch"	78.9	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	79.88	2004
"Kill Bill: Vol. 2"	TRUE	"bitch"	79.88	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	79.93	2004
"Kill Bill: Vol. 2"	TRUE	"fuck"	79.93	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	80.28	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	80.63	2004
"Kill Bill: Vol. 2"	TRUE	"shit"	80.75	2004
"Kill Bill: Vol. 2"	TRUE	"pussy"	85.35	2004
"Kill Bill: Vol. 2"	TRUE	"pussy"	85.4	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	102.12	2004
"Kill Bill: Vol. 2"	TRUE	"goddamn"	103.23	2004
"Kill Bill: Vol. 2"	TRUE	"fuck"	103.28	2004
"Kill Bill: Vol. 2"	TRUE	"shit"	104.63	2004
"Kill Bill: Vol. 2"	TRUE	"ass"	107.43	2004
"Kill Bill: Vol. 2"	TRUE	"fuck"	110.23	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	110.93	2004
"Kill Bill: Vol. 2"	TRUE	"bitch"	110.97	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	111.05	2004
"Kill Bill: Vol. 2"	TRUE	"bullshit"	111.58	2004
"Kill Bill: Vol. 2"	TRUE	"shitless"	111.92	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	112.52	2004
"Kill Bill: Vol. 2"	TRUE	"shit"	112.52	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	116.28	2004
"Kill Bill: Vol. 2"	TRUE	"assholes"	116.28	2004
"Kill Bill: Vol. 2"	TRUE	"fucking"	116.57	2004
"Kill Bill: Vol. 2"	TRUE	"bastard"	117.25	2004
"Kill Bill: Vol. 2"	TRUE	"bastard"	117.35	2004
"Kill Bill: Vol. 2"	TRUE	"cunt"	119.58	2004
"Kill Bill: Vol. 2"	FALSE	NA	121.12	2004
"Inglorious Basterds"	FALSE	NA	20.35	2009
"Inglorious Basterds"	FALSE	NA	20.35	2009
"Inglorious Basterds"	FALSE	NA	20.35	2009
"Inglorious Basterds"	FALSE	NA	20.35	2009
"Inglorious Basterds"	TRUE	"hell"	22.2	2009
"Inglorious Basterds"	TRUE	"goddamn"	22.22	2009
"Inglorious Basterds"	TRUE	"fucking"	22.32	2009
"Inglorious Basterds"	TRUE	"bitch"	22.55	2009
"Inglorious Basterds"	FALSE	NA	28.57	2009
"Inglorious Basterds"	FALSE	NA	28.63	2009
"Inglorious Basterds"	FALSE	NA	28.8	2009
"Inglorious Basterds"	FALSE	NA	29.07	2009
"Inglorious Basterds"	FALSE	NA	29.22	2009
"Inglorious Basterds"	FALSE	NA	29.23	2009
"Inglorious Basterds"	FALSE	NA	29.25	2009
"Inglorious Basterds"	FALSE	NA	29.93	2009
"Inglorious Basterds"	TRUE	"fucking"	30.93	2009
"Inglorious Basterds"	TRUE	"goddamn"	31.05	2009
"Inglorious Basterds"	TRUE	"goddamn"	32.52	2009
"Inglorious Basterds"	TRUE	"ass"	32.65	2009
"Inglorious Basterds"	TRUE	"fuck"	32.97	2009
"Inglorious Basterds"	FALSE	NA	34.77	2009
"Inglorious Basterds"	TRUE	"shitting"	34.9	2009
"Inglorious Basterds"	TRUE	"fucking"	34.97	2009
"Inglorious Basterds"	TRUE	"fucking"	35.05	2009
"Inglorious Basterds"	TRUE	"fucking"	35.1	2009
"Inglorious Basterds"	FALSE	NA	35.17	2009
"Inglorious Basterds"	TRUE	"damn"	35.2	2009
"Inglorious Basterds"	TRUE	"fuck"	35.3	2009
"Inglorious Basterds"	TRUE	"ass"	48.17	2009
"Inglorious Basterds"	TRUE	"negro"	48.68	2009
"Inglorious Basterds"	TRUE	"shit"	51.48	2009
"Inglorious Basterds"	TRUE	"hell"	52.55	2009
"Inglorious Basterds"	TRUE	"negro"	58.43	2009
"Inglorious Basterds"	TRUE	"negro"	59.38	2009
"Inglorious Basterds"	TRUE	"negro"	59.57	2009
"Inglorious Basterds"	TRUE	"fuck"	61.83	2009
"Inglorious Basterds"	TRUE	"goddamn"	69.48	2009
"Inglorious Basterds"	TRUE	"fucking"	69.5	2009
"Inglorious Basterds"	TRUE	"squaw"	73	2009
"Inglorious Basterds"	TRUE	"ass"	75.83	2009
"Inglorious Basterds"	TRUE	"negro"	86.97	2009
"Inglorious Basterds"	TRUE	"slut"	90.53	2009
"Inglorious Basterds"	TRUE	"hell"	92.03	2009
"Inglorious Basterds"	TRUE	"damn"	92.27	2009
"Inglorious Basterds"	FALSE	NA	92.68	2009
"Inglorious Basterds"	FALSE	NA	92.68	2009
"Inglorious Basterds"	FALSE	NA	92.7	2009
"Inglorious Basterds"	FALSE	NA	92.72	2009
"Inglorious Basterds"	FALSE	NA	92.73	2009
"Inglorious Basterds"	FALSE	NA	92.75	2009
"Inglorious Basterds"	FALSE	NA	92.77	2009
"Inglorious Basterds"	FALSE	NA	92.83	2009
"Inglorious Basterds"	FALSE	NA	92.87	2009
"Inglorious Basterds"	FALSE	NA	92.87	2009
"Inglorious Basterds"	TRUE	"fucking"	96.87	2009
"Inglorious Basterds"	FALSE	NA	96.95	2009
"Inglorious Basterds"	TRUE	"goddamn"	97.12	2009
"Inglorious Basterds"	TRUE	"fuck"	97.53	2009
"Inglorious Basterds"	TRUE	"hell"	100.97	2009
"Inglorious Basterds"	TRUE	"damn"	101	2009
"Inglorious Basterds"	TRUE	"fuck"	101.82	2009
"Inglorious Basterds"	TRUE	"ass"	102.68	2009
"Inglorious Basterds"	TRUE	"shit"	103.4	2009
"Inglorious Basterds"	TRUE	"fucking"	103.82	2009
"Inglorious Basterds"	FALSE	NA	104.6	2009
"Inglorious Basterds"	FALSE	NA	104.6	2009
"Inglorious Basterds"	FALSE	NA	104.6	2009
"Inglorious Basterds"	FALSE	NA	104.6	2009
"Inglorious Basterds"	TRUE	"fucker"	107.77	2009
"Inglorious Basterds"	TRUE	"fuck"	107.82	2009
"Inglorious Basterds"	TRUE	"ass"	111.43	2009
"Inglorious Basterds"	FALSE	NA	121.13	2009
"Inglorious Basterds"	TRUE	"fucking"	121.53	2009
"Inglorious Basterds"	TRUE	"shithead"	121.53	2009
"Inglorious Basterds"	TRUE	"fuck"	121.55	2009
"Inglorious Basterds"	TRUE	"fuck"	121.57	2009
"Inglorious Basterds"	TRUE	"shithead"	121.62	2009
"Inglorious Basterds"	TRUE	"fuck"	121.63	2009
"Inglorious Basterds"	TRUE	"fuck"	121.68	2009
"Inglorious Basterds"	TRUE	"goddamn"	121.77	2009
"Inglorious Basterds"	TRUE	"bitches"	121.78	2009
"Inglorious Basterds"	TRUE	"goddamn"	121.87	2009
"Inglorious Basterds"	TRUE	"damn"	124.72	2009
"Inglorious Basterds"	TRUE	"shit"	137.82	2009
"Inglorious Basterds"	TRUE	"ass"	138.93	2009
"Inglorious Basterds"	FALSE	NA	141.47	2009
"Inglorious Basterds"	FALSE	NA	141.53	2009
"Inglorious Basterds"	FALSE	NA	142.42	2009
"Inglorious Basterds"	FALSE	NA	142.52	2009
"Inglorious Basterds"	FALSE	NA	144.17	2009
"Inglorious Basterds"	FALSE	NA	144.17	2009
"Inglorious Basterds"	FALSE	NA	144.2	2009
"Inglorious Basterds"	FALSE	NA	144.63	2009
"Inglorious Basterds"	FALSE	NA	144.63	2009
"Inglorious Basterds"	FALSE	NA	144.65	2009
"Inglorious Basterds"	FALSE	NA	144.67	2009
"Inglorious Basterds"	FALSE	NA	144.68	2009
"Inglorious Basterds"	FALSE	NA	144.85	2009
"Inglorious Basterds"	FALSE	NA	144.85	2009
"Inglorious Basterds"	FALSE	NA	144.85	2009
"Inglorious Basterds"	FALSE	NA	145.1	2009
"Inglorious Basterds"	FALSE	NA	145.6	2009
"Inglorious Basterds"	FALSE	NA	147.37	2009
"Inglorious Basterds"	TRUE	"fuck"	147.62	2009
"Inglorious Basterds"	TRUE	"goddamn"	148.73	2009
"Django Unchained"	TRUE	"goddamn"	7.23	2012
"Django Unchained"	FALSE	NA	7.75	2012
"Django Unchained"	TRUE	"goddamn"	8.37	2012
"Django Unchained"	TRUE	"bitch"	8.38	2012
"Django Unchained"	TRUE	"damn"	8.65	2012
"Django Unchained"	TRUE	"fucking"	8.87	2012
"Django Unchained"	TRUE	"damn"	8.88	2012
"Django Unchained"	TRUE	"n-word"	9.8	2012
"Django Unchained"	TRUE	"goddamn"	10.07	2012
"Django Unchained"	TRUE	"hell"	10.53	2012
"Django Unchained"	FALSE	NA	12.63	2012
"Django Unchained"	TRUE	"n-word"	13.57	2012
"Django Unchained"	TRUE	"n-word"	14.07	2012
"Django Unchained"	TRUE	"hell"	14.75	2012
"Django Unchained"	TRUE	"n-word"	14.78	2012
"Django Unchained"	TRUE	"ass"	19.37	2012
"Django Unchained"	FALSE	NA	19.62	2012
"Django Unchained"	TRUE	"goddamn"	20.25	2012
"Django Unchained"	TRUE	"n-word"	20.47	2012
"Django Unchained"	TRUE	"hell"	22.67	2012
"Django Unchained"	TRUE	"n-word"	24.98	2012
"Django Unchained"	TRUE	"n-word"	28.55	2012
"Django Unchained"	TRUE	"n-word"	28.65	2012
"Django Unchained"	TRUE	"n-word"	28.8	2012
"Django Unchained"	TRUE	"n-word"	29.38	2012
"Django Unchained"	TRUE	"n-word"	29.5	2012
"Django Unchained"	TRUE	"n-word"	29.65	2012
"Django Unchained"	TRUE	"n-word"	31.07	2012
"Django Unchained"	TRUE	"n-word"	31.1	2012
"Django Unchained"	TRUE	"damn"	33.12	2012
"Django Unchained"	FALSE	NA	36.47	2012
"Django Unchained"	TRUE	"goddamn"	36.55	2012
"Django Unchained"	TRUE	"bitch"	36.57	2012
"Django Unchained"	FALSE	NA	37.45	2012
"Django Unchained"	FALSE	NA	38.03	2012
"Django Unchained"	TRUE	"bitches"	40.92	2012
"Django Unchained"	TRUE	"n-word"	41.68	2012
"Django Unchained"	TRUE	"n-word"	42.02	2012
"Django Unchained"	TRUE	"fucking"	42.23	2012
"Django Unchained"	TRUE	"shit"	42.23	2012
"Django Unchained"	TRUE	"fucking"	42.33	2012
"Django Unchained"	TRUE	"shit"	42.38	2012
"Django Unchained"	TRUE	"goddamn"	42.45	2012
"Django Unchained"	TRUE	"shit"	42.47	2012
"Django Unchained"	TRUE	"goddamn"	42.5	2012
"Django Unchained"	TRUE	"shit"	43.12	2012
"Django Unchained"	TRUE	"fucking"	43.22	2012
"Django Unchained"	TRUE	"fucking"	43.25	2012
"Django Unchained"	TRUE	"fucking"	43.27	2012
"Django Unchained"	TRUE	"fuck"	43.28	2012
"Django Unchained"	TRUE	"bitches"	43.42	2012
"Django Unchained"	TRUE	"n-word"	43.65	2012
"Django Unchained"	TRUE	"goddamn"	44.3	2012
"Django Unchained"	TRUE	"fucking"	44.42	2012
"Django Unchained"	TRUE	"shit"	44.55	2012
"Django Unchained"	TRUE	"n-word"	44.58	2012
"Django Unchained"	TRUE	"n-word"	44.63	2012
"Django Unchained"	TRUE	"n-word"	44.67	2012
"Django Unchained"	TRUE	"shit"	45.5	2012
"Django Unchained"	FALSE	NA	45.78	2012
"Django Unchained"	TRUE	"hell"	47.65	2012
"Django Unchained"	TRUE	"hell"	48.3	2012
"Django Unchained"	TRUE	"damn"	53.08	2012
"Django Unchained"	FALSE	NA	55.07	2012
"Django Unchained"	FALSE	NA	56.58	2012
"Django Unchained"	FALSE	NA	56.62	2012
"Django Unchained"	FALSE	NA	56.63	2012
"Django Unchained"	FALSE	NA	56.65	2012
"Django Unchained"	TRUE	"n-word"	59.42	2012
"Django Unchained"	TRUE	"goddamned"	59.65	2012
"Django Unchained"	TRUE	"n-word"	59.75	2012
"Django Unchained"	TRUE	"fuck"	60.5	2012
"Django Unchained"	TRUE	"fucking"	62.22	2012
"Django Unchained"	TRUE	"n-word"	63.2	2012
"Django Unchained"	TRUE	"n-word"	64.78	2012
"Django Unchained"	FALSE	NA	66.9	2012
"Django Unchained"	TRUE	"n-word"	70.1	2012
"Django Unchained"	TRUE	"n-word"	71.17	2012
"Django Unchained"	TRUE	"n-word"	71.2	2012
"Django Unchained"	TRUE	"n-word"	71.23	2012
"Django Unchained"	TRUE	"n-word"	71.28	2012
"Django Unchained"	TRUE	"n-word"	71.35	2012
"Django Unchained"	TRUE	"n-word"	71.87	2012
"Django Unchained"	TRUE	"n-word"	73.17	2012
"Django Unchained"	TRUE	"n-word"	73.23	2012
"Django Unchained"	TRUE	"n-word"	73.32	2012
"Django Unchained"	TRUE	"n-word"	73.73	2012
"Django Unchained"	TRUE	"n-word"	74	2012
"Django Unchained"	TRUE	"n-word"	74.4	2012
"Django Unchained"	TRUE	"goddamn"	74.77	2012
"Django Unchained"	TRUE	"n-word"	74.83	2012
"Django Unchained"	TRUE	"hell"	75.67	2012
"Django Unchained"	TRUE	"goddamn"	76.2	2012
"Django Unchained"	TRUE	"n-word"	76.3	2012
"Django Unchained"	TRUE	"n-word"	76.37	2012
"Django Unchained"	TRUE	"ass"	76.45	2012
"Django Unchained"	TRUE	"goddamn"	76.45	2012
"Django Unchained"	TRUE	"hell"	76.92	2012
"Django Unchained"	TRUE	"n-word"	78.48	2012
"Django Unchained"	TRUE	"ass"	79.57	2012
"Django Unchained"	TRUE	"goddamn"	79.63	2012
"Django Unchained"	TRUE	"goddamn"	79.77	2012
"Django Unchained"	TRUE	"n-word"	79.8	2012
"Django Unchained"	TRUE	"n-word"	81.32	2012
"Django Unchained"	TRUE	"goddamn"	81.68	2012
"Django Unchained"	TRUE	"n-word"	82.98	2012
"Django Unchained"	TRUE	"n-word"	83.47	2012
"Django Unchained"	TRUE	"n-word"	83.52	2012
"Django Unchained"	TRUE	"n-word"	83.68	2012
"Django Unchained"	FALSE	NA	84.38	2012
"Django Unchained"	TRUE	"n-word"	84.47	2012
"Django Unchained"	TRUE	"ass"	88.32	2012
"Django Unchained"	TRUE	"n-word"	88.35	2012
"Django Unchained"	TRUE	"n-word"	88.75	2012
"Django Unchained"	TRUE	"ass"	88.97	2012
"Django Unchained"	TRUE	"n-word"	89.13	2012
"Django Unchained"	TRUE	"n-word"	89.13	2012
"Django Unchained"	TRUE	"n-word"	89.35	2012
"Django Unchained"	TRUE	"bastard"	89.52	2012
"Django Unchained"	TRUE	"n-word"	89.62	2012
"Django Unchained"	TRUE	"ass"	90.03	2012
"Django Unchained"	TRUE	"motherfucker"	90.03	2012
"Django Unchained"	TRUE	"goddamn"	90.17	2012
"Django Unchained"	TRUE	"n-word"	90.32	2012
"Django Unchained"	TRUE	"goddamn"	90.37	2012
"Django Unchained"	TRUE	"n-word"	90.42	2012
"Django Unchained"	TRUE	"shit"	90.43	2012
"Django Unchained"	TRUE	"ass"	90.88	2012
"Django Unchained"	TRUE	"n-word"	91	2012
"Django Unchained"	TRUE	"n-word"	91.02	2012
"Django Unchained"	TRUE	"n-word"	91.17	2012
"Django Unchained"	TRUE	"n-word"	91.18	2012
"Django Unchained"	TRUE	"ass"	92.12	2012
"Django Unchained"	TRUE	"damn"	92.23	2012
"Django Unchained"	TRUE	"damn"	92.25	2012
"Django Unchained"	TRUE	"shit"	92.27	2012
"Django Unchained"	TRUE	"damn"	92.33	2012
"Django Unchained"	TRUE	"bitch"	92.37	2012
"Django Unchained"	TRUE	"n-word"	92.53	2012
"Django Unchained"	TRUE	"n-word"	92.67	2012
"Django Unchained"	TRUE	"ass"	92.78	2012
"Django Unchained"	TRUE	"ass"	93.22	2012
"Django Unchained"	TRUE	"n-word"	96.73	2012
"Django Unchained"	TRUE	"ass"	101.02	2012
"Django Unchained"	TRUE	"n-word"	101.48	2012
"Django Unchained"	TRUE	"n-word"	101.97	2012
"Django Unchained"	TRUE	"n-word"	102.07	2012
"Django Unchained"	TRUE	"n-word"	102.32	2012
"Django Unchained"	TRUE	"n-word"	102.6	2012
"Django Unchained"	TRUE	"n-word"	102.78	2012
"Django Unchained"	TRUE	"n-word"	102.83	2012
"Django Unchained"	TRUE	"n-word"	103.02	2012
"Django Unchained"	TRUE	"n-word"	103.15	2012
"Django Unchained"	TRUE	"n-word"	103.2	2012
"Django Unchained"	TRUE	"hell"	103.83	2012
"Django Unchained"	TRUE	"n-word"	104.23	2012
"Django Unchained"	TRUE	"n-word"	104.27	2012
"Django Unchained"	TRUE	"ass"	104.35	2012
"Django Unchained"	TRUE	"n-word"	104.9	2012
"Django Unchained"	TRUE	"bitch"	104.97	2012
"Django Unchained"	TRUE	"n-word"	105.62	2012
"Django Unchained"	TRUE	"n-word"	106.12	2012
"Django Unchained"	TRUE	"ass"	108.38	2012
"Django Unchained"	TRUE	"n-word"	108.48	2012
"Django Unchained"	TRUE	"n-word"	108.65	2012
"Django Unchained"	TRUE	"n-word"	109.12	2012
"Django Unchained"	TRUE	"n-word"	109.18	2012
"Django Unchained"	TRUE	"n-word"	109.2	2012
"Django Unchained"	TRUE	"goddamn"	109.33	2012
"Django Unchained"	TRUE	"goddamn"	111.33	2012
"Django Unchained"	TRUE	"damn"	111.53	2012
"Django Unchained"	TRUE	"n-word"	112.08	2012
"Django Unchained"	TRUE	"shit"	112.08	2012
"Django Unchained"	TRUE	"fucked"	112.08	2012
"Django Unchained"	TRUE	"motherfuckers"	113.05	2012
"Django Unchained"	TRUE	"hell"	113.22	2012
"Django Unchained"	TRUE	"ass"	113.25	2012
"Django Unchained"	TRUE	"n-word"	113.5	2012
"Django Unchained"	TRUE	"n-word"	113.97	2012
"Django Unchained"	TRUE	"n-word"	114.05	2012
"Django Unchained"	TRUE	"fuck"	114.15	2012
"Django Unchained"	TRUE	"bitch"	114.18	2012
"Django Unchained"	TRUE	"goddamn"	114.93	2012
"Django Unchained"	TRUE	"bitches"	115.02	2012
"Django Unchained"	TRUE	"bitches"	115.07	2012
"Django Unchained"	TRUE	"damn"	116.65	2012
"Django Unchained"	TRUE	"goddamn"	117.85	2012
"Django Unchained"	TRUE	"jackass"	120.65	2012
"Django Unchained"	TRUE	"ass"	121.12	2012
"Django Unchained"	TRUE	"goddamn"	121.12	2012
"Django Unchained"	TRUE	"n-word"	121.37	2012
"Django Unchained"	TRUE	"n-word"	121.67	2012
"Django Unchained"	TRUE	"n-word"	122.45	2012
"Django Unchained"	TRUE	"goddamn"	122.6	2012
"Django Unchained"	TRUE	"ass"	122.63	2012
"Django Unchained"	TRUE	"n-word"	123.42	2012
"Django Unchained"	TRUE	"shit"	130.07	2012
"Django Unchained"	TRUE	"n-word"	130.38	2012
"Django Unchained"	TRUE	"ass"	130.45	2012
"Django Unchained"	FALSE	NA	131.27	2012
"Django Unchained"	FALSE	NA	131.53	2012
"Django Unchained"	FALSE	NA	131.72	2012
"Django Unchained"	FALSE	NA	131.8	2012
"Django Unchained"	FALSE	NA	131.83	2012
"Django Unchained"	FALSE	NA	131.92	2012
"Django Unchained"	FALSE	NA	132.05	2012
"Django Unchained"	FALSE	NA	132.13	2012
"Django Unchained"	FALSE	NA	132.13	2012
"Django Unchained"	FALSE	NA	132.13	2012
"Django Unchained"	TRUE	"fucking"	132.22	2012
"Django Unchained"	TRUE	"n-word"	131.73	2012
